Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	cellular response to peptide (GO:1901653)	2/57	0.0021155665632121	0.0138230708450657	0	0	32.92727272727273	202.78039057539715	GRIN2A;TP53
GO_Biological_Process_2021	regulation of cell growth (GO:0001558)	3/217	0.0021547997579746	0.0139440407415088	0	0	13.192256341789053	81.00121222258086	TP53;MTOR;SMARCA4
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	3/219	0.002211735042606	0.0122751294864635	0	0	13.068783068783068	79.90225196439535	EP300;ATM;TP53
GO_Biological_Process_2021	cellular response to lipid (GO:0071396)	3/219	0.002211735042606	0.0141761684159416	0	0	13.068783068783068	79.90225196439535	IRS1;ATM;EPHA3
GO_Biological_Process_2021	mitotic DNA damage checkpoint signaling (GO:0044773)	2/59	0.0022646895003579	0.0142751577855082	0	0	31.768740031897927	193.48171703466315	ATM;TP53
GO_Biological_Process_2021	positive regulation of cell motility (GO:2000147)	3/221	0.0022696016092858	0.0142751577855082	0	0	12.947575360419398	78.82679343023585	PDGFRA;NTRK3;ATM
Reactome_2022	Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722	2/60	0.0023410698512417	0.0134686114386263	0	0	31.219435736677116	189.10071940362897	EP300;SMARCA4
Reactome_2022	Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565	2/60	0.0023410698512417	0.0134686114386263	0	0	31.219435736677116	189.10071940362897	ATM;TP53
KEGG_2021_Human	Human cytomegalovirus infection	3/225	0.0023881501820741	0.0125707680871108	0	0	12.711711711711713	76.7436060477942	PDGFRA;TP53;MTOR
Reactome_2022	Regulation Of PTEN Gene Transcription R-HSA-8943724	2/61	0.002418659096373	0.0134686114386263	0	0	30.688751926040062	184.8856744391506	TP53;MTOR
Reactome_2022	DNA Damage/Telomere Stress Induced Senescence R-HSA-2559586	2/61	0.002418659096373	0.0134686114386263	0	0	30.688751926040062	184.8856744391506	ATM;TP53
Reactome_2022	DNA Double Strand Break Response R-HSA-5693606	2/61	0.002418659096373	0.0134686114386263	0	0	30.688751926040062	184.8856744391506	ATM;TP53
GO_Biological_Process_2021	response to retinoic acid (GO:0032526)	2/62	0.0024974544715199	0.0155628412901194	0	0	30.175757575757576	180.82772265045523	ATM;EPHA3
Reactome_2022	Pre-NOTCH Transcription And Translation R-HSA-1912408	2/62	0.0024974544715199	0.0136399436521471	0	0	30.175757575757576	180.82772265045523	EP300;TP53
KEGG_2021_Human	Thermogenesis	3/232	0.0026047537477797	0.0125707680871108	0	0	12.31877729257642	73.30186353139706	ARID1A;MTOR;SMARCA4
KEGG_2021_Human	Ras signaling pathway	3/232	0.0026047537477797	0.0125707680871108	0	0	12.31877729257642	73.30186353139706	PDGFRA;GRIN2A;NF1
GO_Biological_Process_2021	regulation of cell-matrix adhesion (GO:0001952)	2/65	0.0027410497923989	0.016924096424628	0	0	28.734487734487736	169.5166477304521	NF1;EPHA3
