Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
2	KEGG_2021_Human	cAMP signaling pathway	7/216	6.260886873773023e-05	0.0002012025996428814	MAP2K1;PTCH1;PIK3R3;SOX9;GLI1;RHOA;MAPK3
2	KEGG_2021_Human	Phospholipase D signaling pathway	6/148	6.26696621838483e-05	0.0002012025996428814	MAP2K1;TSC2;PIK3R3;RHOA;EGFR;MAPK3
2	KEGG_2021_Human	Th1 and Th2 cell differentiation	5/92	6.620386189524222e-05	0.00020888459873843668	NOTCH2;NOTCH1;JAK2;JAK3;MAPK3
2	Reactome_Pathways_2024	EPH-Ephrin Signaling	5/92	6.620386189524222e-05	0.0007488633558642153	EPHA5;EPHA7;YES1;EPHB1;RHOA
2	Reactome_Pathways_2024	Interleukin-3, Interleukin-5 and GM-CSF Signaling	4/48	6.987324687650974e-05	0.0007776216184643826	YES1;PIK3R3;JAK2;JAK3
2	GO_Biological_Process_2021	interleukin-6-mediated signaling pathway (GO:0070102)	3/18	7.310793154352946e-05	0.0010521985094349	SMAD4;CTR9;JAK2
2	GO_Biological_Process_2021	positive regulation of CREB transcription factor activity (GO:0032793)	3/18	7.310793154352946e-05	0.0010521985094349	EPHA5;RPS6KA4;VEGFA
2	Reactome_Pathways_2024	Formation of Definitive Endoderm	3/18	7.310793154352946e-05	0.0007909588565763643	TCF7L2;SMAD4;SOX17
2	GO_Biological_Process_2021	nucleosome organization (GO:0034728)	5/94	7.33642997404164e-05	0.0010521985094349	DAXX;CTCF;SOX9;ARID1A;SMARCA4
2	GO_Biological_Process_2021	positive regulation of epithelial cell migration (GO:0010634)	5/94	7.33642997404164e-05	0.0010521985094349	FLT4;ABL1;SOX9;FOXP1;VEGFA
2	Reactome_Pathways_2024	Signaling by TGF-beta Receptor Complex	5/94	7.33642997404164e-05	0.0007909588565763643	CDK8;SMAD4;RHOA;TGFBR2;MAPK3
2	GO_Biological_Process_2021	cellular response to mechanical stimulus (GO:0071260)	4/49	7.58176671534276e-05	0.0010686369465159	MAP3K1;SOX9;BCL10;MAPK3
2	GO_Biological_Process_2021	regulation of stress-activated MAPK cascade (GO:0032872)	4/49	7.58176671534276e-05	0.0010686369465159	MAP2K1;EPHB1;EGFR;MAPK3
2	GO_Biological_Process_2021	positive regulation of protein kinase activity (GO:0045860)	6/154	7.812656024432683e-05	0.0010917685982861	RPTOR;DAXX;MAP2K1;RHOA;TGFBR2;VEGFA
2	KEGG_2021_Human	Cushing syndrome	6/155	8.097469162806767e-05	0.00025115878928705734	TCF7L2;MAP2K1;KMT2A;AXIN2;EGFR;MAPK3
2	Reactome_Pathways_2024	Signaling by ERBB2	4/50	8.212184135698631e-05	0.0008717549313280085	YES1;ERBB2;RHOA;EGFR
2	GO_Cellular_Component_2021	early endosome membrane (GO:0031901)	5/97	8.520702792893774e-05	0.0010130168875995	HLA-B;HLA-C;HLA-A;EPHB1;EGFR
2	GO_Biological_Process_2021	atrioventricular valve morphogenesis (GO:0003181)	3/19	8.652680954774387e-05	0.0011888347362232	SMAD4;NOTCH1;TGFBR2
2	GO_Biological_Process_2021	endocardial cushion morphogenesis (GO:0003203)	3/19	8.652680954774387e-05	0.0011888347362232	NOTCH1;SOX9;TGFBR2
2	Reactome_Pathways_2024	Infectious Disease	17/1311	8.870650488851716e-05	0.0009144954229929403	DAXX;MAP2K1;SMAD4;YES1;IRS1;HLA-B;HLA-C;HLA-A;EGFR;VEGFA;CDK8;CYSLTR2;ABL1;PDCD1;JAK2;JAK3;MAPK3
2	GO_Biological_Process_2021	intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	4/51	8.879883092830002e-05	0.001209884071398	MSH6;CHEK2;ABL1;TP53
2	Reactome_Pathways_2024	EPH-ephrin Mediated Repulsion of Cells	4/51	8.879883092830002e-05	0.0009144954229929403	EPHA5;EPHA7;YES1;EPHB1
2	KEGG_2021_Human	Choline metabolism in cancer	5/98	8.946449026517717e-05	0.00027286669530879033	MAP2K1;TSC2;PIK3R3;EGFR;MAPK3
2	GO_Biological_Process_2021	positive regulation of apoptotic process (GO:0043065)	8/310	9.166613183842292e-05	0.0012386291368249	BARD1;TRAF7;EPHA7;LATS2;ABL1;CTLA4;BCL10;TP53
2	Reactome_Pathways_2024	Interferon Gamma Signaling	5/99	9.38837197519993e-05	0.000952643626895287	HLA-B;HLA-C;HLA-A;JAK2;MAPK3
2	GO_Biological_Process_2021	positive regulation of protein kinase B signaling (GO:0051897)	6/161	9.98505478832839e-05	0.0013381610310587	TCF7L2;IRS1;ERBB2;MST1R;EGFR;FGFR2
2	Reactome_Pathways_2024	MAPK Family Signaling Cascades	8/314	0.00010017880605971748	0.0009723019556704484	MAP2K1;IRS1;ERBB2;JAK2;JAK3;EGFR;FGFR2;MAPK3
