Gene1	Gene2	Shared_Count	P_Value	Log2OR	FDR
AR	HNF1A	1	0.039872155787440695	5.048940908627363	0.07239329766158192
AR	IGF1R	1	0.039872155787440695	5.048940908627363	0.07239329766158192
AR	B2M	1	0.039872155787440695	5.048940908627363	0.07239329766158192
SOX9	TCF3	1	0.039872155787440695	5.048940908627363	0.07239329766158192
CTR9	TET2	1	0.039872155787440695	5.048940908627363	0.07239329766158192
MSH3	SOX9	1	0.039872155787440695	5.048940908627363	0.07239329766158192
BARD1	ROS1	1	0.039872155787440695	5.048940908627363	0.07239329766158192
B2M	ROS1	1	0.039872155787440695	5.048940908627363	0.07239329766158192
MSH2	SOX9	1	0.039872155787440695	5.048940908627363	0.07239329766158192
B2M	MED12	1	0.039872155787440695	5.048940908627363	0.07239329766158192
ARID1B	SETD2	2	0.04005214419013176	2.854291235978511	0.07239329766158192
PREX2	RB1	3	0.040251604262983375	2.148496137383473	0.07239329766158192
CREBBP	STK11	2	0.040289160658872676	2.8533673198144403	0.07239329766158192
CREBBP	PREX2	2	0.040289160658872676	2.8533673198144403	0.07239329766158192
ABL1	EPHA7	1	0.04046053856312383	4.990954860396993	0.07239329766158192
GATA3	KEAP1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
EPHA7	STAG2	1	0.04046053856312383	4.990954860396993	0.07239329766158192
EPHA7	RARA	1	0.04046053856312383	4.990954860396993	0.07239329766158192
KEAP1	XPO1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
PGR	RARA	1	0.04046053856312383	4.990954860396993	0.07239329766158192
EPHA7	PIK3R2	1	0.04046053856312383	4.990954860396993	0.07239329766158192
MAP3K1	TSC1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
CIC	PLCG2	1	0.04046053856312383	4.990954860396993	0.07239329766158192
EPHA7	TET1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
EPHA7	PIK3CD	1	0.04046053856312383	4.990954860396993	0.07239329766158192
ARHGAP35	ASXL2	1	0.04046053856312383	4.990954860396993	0.07239329766158192
EPHA7	WHSC1L1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
ARHGAP35	CIC	1	0.04046053856312383	4.990954860396993	0.07239329766158192
ARHGAP35	CDK12	1	0.04046053856312383	4.990954860396993	0.07239329766158192
ARHGAP35	EPHA7	1	0.04046053856312383	4.990954860396993	0.07239329766158192
ARHGAP35	TSC1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
NSD1	PGR	1	0.04046053856312383	4.990954860396993	0.07239329766158192
ASXL2	WT1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
ABL1	KDR	1	0.04046053856312383	4.990954860396993	0.07239329766158192
TSC1	WHSC1L1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
ABL1	PGR	1	0.04046053856312383	4.990954860396993	0.07239329766158192
CIC	PPP2R1A	1	0.04046053856312383	4.990954860396993	0.07239329766158192
CIC	WHSC1L1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
MAP3K1	PGR	1	0.04046053856312383	4.990954860396993	0.07239329766158192
SH2B3	TSC1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
ASXL2	MYCN	1	0.04046053856312383	4.990954860396993	0.07239329766158192
ASXL2	PLCG2	1	0.04046053856312383	4.990954860396993	0.07239329766158192
ASXL2	GATA2	1	0.04046053856312383	4.990954860396993	0.07239329766158192
ASXL2	CDKN1A	1	0.04046053856312383	4.990954860396993	0.07239329766158192
ASXL2	CSF3R	1	0.04046053856312383	4.990954860396993	0.07239329766158192
CCND2	EPHA7	1	0.04046053856312383	4.990954860396993	0.07239329766158192
MST1R	TSC1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
DDR2	EPHA7	1	0.04046053856312383	4.990954860396993	0.07239329766158192
DDR2	PGR	1	0.04046053856312383	4.990954860396993	0.07239329766158192
EGFR	EPHA7	1	0.04046053856312383	4.990954860396993	0.07239329766158192
PIK3CB	TSC1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
MST1R	PGR	1	0.04046053856312383	4.990954860396993	0.07239329766158192
PGR	XPO1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
PGR	PIK3R2	1	0.04046053856312383	4.990954860396993	0.07239329766158192
EPHA7	NSD1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
EPHA7	MYCN	1	0.04046053856312383	4.990954860396993	0.07239329766158192
EPHA7	MST1R	1	0.04046053856312383	4.990954860396993	0.07239329766158192
EPHA7	MAP3K1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
EPHA7	GATA3	1	0.04046053856312383	4.990954860396993	0.07239329766158192
PGR	WHSC1L1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
PGR	TET1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
CDK12	EGFR	1	0.04046053856312383	4.990954860396993	0.07239329766158192
KDR	NKX2-1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
CDK12	FGFR4	1	0.04046053856312383	4.990954860396993	0.07239329766158192
PIK3R2	TSC1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
CDK12	PIK3R2	1	0.04046053856312383	4.990954860396993	0.07239329766158192
CDK12	WHSC1L1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
CDK12	NKX2-1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
CDK12	MST1R	1	0.04046053856312383	4.990954860396993	0.07239329766158192
AKT2	PGR	1	0.04046053856312383	4.990954860396993	0.07239329766158192
ASXL2	GLI1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
ASXL2	MAP3K1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
ASXL2	JAK1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
CIC	PIK3CD	1	0.04046053856312383	4.990954860396993	0.07239329766158192
CIC	PIK3R2	1	0.04046053856312383	4.990954860396993	0.07239329766158192
CIC	TET1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
ABL1	CDK12	1	0.04046053856312383	4.990954860396993	0.07239329766158192
CIC	GATA2	1	0.04046053856312383	4.990954860396993	0.07239329766158192
JAK1	KEAP1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
AKT2	EPHA7	1	0.04046053856312383	4.990954860396993	0.07239329766158192
CDKN1A	EPHA7	1	0.04046053856312383	4.990954860396993	0.07239329766158192
CDKN1A	KEAP1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
AKT2	CDK12	1	0.04046053856312383	4.990954860396993	0.07239329766158192
AKT2	CIC	1	0.04046053856312383	4.990954860396993	0.07239329766158192
CIC	EGFR	1	0.04046053856312383	4.990954860396993	0.07239329766158192
AGO2	ASXL2	1	0.04046053856312383	4.990954860396993	0.07239329766158192
AGO2	KDR	1	0.04046053856312383	4.990954860396993	0.07239329766158192
CIC	JUN	1	0.04046053856312383	4.990954860396993	0.07239329766158192
CIC	MEF2B	1	0.04046053856312383	4.990954860396993	0.07239329766158192
JAK1	KDR	1	0.04046053856312383	4.990954860396993	0.07239329766158192
AKT2	TSC1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
CDK12	MAP3K1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
CDK12	GLI1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
CIC	MYCN	1	0.04046053856312383	4.990954860396993	0.07239329766158192
CIC	MST1R	1	0.04046053856312383	4.990954860396993	0.07239329766158192
CIC	NKX2-1	1	0.04046053856312383	4.990954860396993	0.07239329766158192
EPHA7	GNAS	2	0.040517253172808694	2.903634471290243	0.07247260361093517
BCOR	PIK3CA	3	0.041242169312475256	2.130143137045768	0.0728970333283486
AR	RNF43	3	0.041353893861623636	2.225930411171054	0.0728970333283486
BRAF	FLT4	2	0.04136454792074043	2.8245438925844586	0.0728970333283486
FLT4	PBRM1	2	0.04136454792074043	2.8245438925844586	0.0728970333283486
ROS1	SMARCA4	2	0.041522883526381386	2.8569369509081644	0.0728970333283486
ROS1	TGFBR1	2	0.041522883526381386	2.8569369509081644	0.0728970333283486
AR	TGFBR1	2	0.041522883526381386	2.8569369509081644	0.0728970333283486
DOT1L	SMARCA4	2	0.041522883526381386	2.8569369509081644	0.0728970333283486
NOTCH3	PTPRS	2	0.04175214511913759	2.820352262586477	0.0728970333283486
SMARCA4	TSC2	3	0.042303144722721286	2.1155815149107378	0.0728970333283486
ARID1A	KMT2D	9	0.04250025222304269	1.0909139643801233	0.0728970333283486
BRCA2	RNF43	5	0.04285870762762104	1.5438332015625686	0.0728970333283486
LATS2	MDC1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
LATS1	WHSC1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
PARK2	PDGFRA	1	0.042859387216716026	4.879923548008249	0.0728970333283486
LATS1	SOS1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
INPPL1	JAK2	1	0.042859387216716026	4.879923548008249	0.0728970333283486
CARD11	RECQL4	1	0.042859387216716026	4.879923548008249	0.0728970333283486
INPPL1	PGBD5	1	0.042859387216716026	4.879923548008249	0.0728970333283486
INPPL1	MLH1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
LATS2	NOTCH2	1	0.042859387216716026	4.879923548008249	0.0728970333283486
CARD11	PDGFRB	1	0.042859387216716026	4.879923548008249	0.0728970333283486
CARD11	NOTCH4	1	0.042859387216716026	4.879923548008249	0.0728970333283486
FLT3	WHSC1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
FLT3	TRAF2	1	0.042859387216716026	4.879923548008249	0.0728970333283486
FLT3	TOP1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
FLT3	RPTOR	1	0.042859387216716026	4.879923548008249	0.0728970333283486
PARK2	RPTOR	1	0.042859387216716026	4.879923548008249	0.0728970333283486
PARK2	POLD1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
AKT3	CSF1R	1	0.042859387216716026	4.879923548008249	0.0728970333283486
BRCA1	MLH1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
BRCA1	MDC1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
BRCA1	KIT	1	0.042859387216716026	4.879923548008249	0.0728970333283486
BRCA1	GPS2	1	0.042859387216716026	4.879923548008249	0.0728970333283486
BRCA1	ESR1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
FLT3	NOTCH4	1	0.042859387216716026	4.879923548008249	0.0728970333283486
FLT3	NOTCH2	1	0.042859387216716026	4.879923548008249	0.0728970333283486
FLT3	HLA-A	1	0.042859387216716026	4.879923548008249	0.0728970333283486
BRCA1	SPRED1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
BRCA1	RPTOR	1	0.042859387216716026	4.879923548008249	0.0728970333283486
CSF1R	INPPL1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
AKT3	POLD1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
AKT3	PDGFRB	1	0.042859387216716026	4.879923548008249	0.0728970333283486
AKT3	MLL3	1	0.042859387216716026	4.879923548008249	0.0728970333283486
FLT3	PDGFRA	1	0.042859387216716026	4.879923548008249	0.0728970333283486
GPS2	INPPL1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
BRCA1	RECQL4	1	0.042859387216716026	4.879923548008249	0.0728970333283486
BRCA1	NRAS	1	0.042859387216716026	4.879923548008249	0.0728970333283486
FLT3	POLD1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
NOTCH2	PARK2	1	0.042859387216716026	4.879923548008249	0.0728970333283486
FGFR1	INPPL1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
AKT3	JAK2	1	0.042859387216716026	4.879923548008249	0.0728970333283486
AKT3	ERG	1	0.042859387216716026	4.879923548008249	0.0728970333283486
BRD4	CARD11	1	0.042859387216716026	4.879923548008249	0.0728970333283486
ERG	INPPL1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
ERG	FLT3	1	0.042859387216716026	4.879923548008249	0.0728970333283486
LATS2	WHSC1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
HGF	INPPL1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
BRD4	FLT3	1	0.042859387216716026	4.879923548008249	0.0728970333283486
HLA-A	PARK2	1	0.042859387216716026	4.879923548008249	0.0728970333283486
HLA-A	INPPL1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
BRD4	ETV6	1	0.042859387216716026	4.879923548008249	0.0728970333283486
KLF4	RPTOR	1	0.042859387216716026	4.879923548008249	0.0728970333283486
KLF4	RFWD2	1	0.042859387216716026	4.879923548008249	0.0728970333283486
INPPL1	NRAS	1	0.042859387216716026	4.879923548008249	0.0728970333283486
INPPL1	NOTCH4	1	0.042859387216716026	4.879923548008249	0.0728970333283486
INPPL1	NFE2L2	1	0.042859387216716026	4.879923548008249	0.0728970333283486
CARD11	HLA-A	1	0.042859387216716026	4.879923548008249	0.0728970333283486
ETV6	SOS1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
ETV6	RPTOR	1	0.042859387216716026	4.879923548008249	0.0728970333283486
ETV6	PRKCI	1	0.042859387216716026	4.879923548008249	0.0728970333283486
ETV6	PDGFRA	1	0.042859387216716026	4.879923548008249	0.0728970333283486
INPPL1	RECQL4	1	0.042859387216716026	4.879923548008249	0.0728970333283486
LATS2	TSHR	1	0.042859387216716026	4.879923548008249	0.0728970333283486
LATS2	TRAF2	1	0.042859387216716026	4.879923548008249	0.0728970333283486
LATS2	TOP1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
JAK2	LATS2	1	0.042859387216716026	4.879923548008249	0.0728970333283486
ERG	PARK2	1	0.042859387216716026	4.879923548008249	0.0728970333283486
INPPL1	SPRED1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
KIT	PARK2	1	0.042859387216716026	4.879923548008249	0.0728970333283486
BRD4	INPPL1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
ETV6	MDC1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
AXL	CARD11	1	0.042859387216716026	4.879923548008249	0.0728970333283486
CARD11	HGF	1	0.042859387216716026	4.879923548008249	0.0728970333283486
ESR1	INPPL1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
AXL	INPPL1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
LATS2	PDGFRB	1	0.042859387216716026	4.879923548008249	0.0728970333283486
ETV6	NOTCH4	1	0.042859387216716026	4.879923548008249	0.0728970333283486
CARD11	FGFR1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
CARD11	ESR1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
CARD11	CSF1R	1	0.042859387216716026	4.879923548008249	0.0728970333283486
BRD4	PARK2	1	0.042859387216716026	4.879923548008249	0.0728970333283486
LATS1	NFE2L2	1	0.042859387216716026	4.879923548008249	0.0728970333283486
PARK2	WHSC1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
PARK2	TRAF2	1	0.042859387216716026	4.879923548008249	0.0728970333283486
PARK2	TOP1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
CARD11	TRAF2	1	0.042859387216716026	4.879923548008249	0.0728970333283486
INPPL1	KIT	1	0.042859387216716026	4.879923548008249	0.0728970333283486
CARD11	POLD1	1	0.042859387216716026	4.879923548008249	0.0728970333283486
CARD11	PGBD5	1	0.042859387216716026	4.879923548008249	0.0728970333283486
NOTCH4	PARK2	1	0.042859387216716026	4.879923548008249	0.0728970333283486
AXIN1	PAK7	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
AXIN1	RECQL	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
AXIN2	B2M	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
AXIN1	UPF1	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
AMER1	CBL	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
DNMT3A	MAP2K4	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
DNMT3A	ERBB3	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
AMER1	IGF1R	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
PARP1	PIK3C2G	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
ATXN7	AXIN1	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
HNF1A	POLE	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
HNF1A	PIK3C2G	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
APLNR	AXIN1	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
PARP1	POLE	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
FUBP1	PIK3C2G	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
RAD54L	RET	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
ALK	CBL	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
ALK	HNF1A	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
ALK	IGF1R	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
EP300	MSH2	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
EP300	FUBP1	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
CBL	PIK3C2G	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
CTR9	POLE	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
APLNR	PIK3C2G	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
PIK3C2G	RECQL	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
AXIN2	TCF3	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
PIK3C3	RET	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
PTCH1	RET	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
HIST1H3B	RET	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
ALK	MSH2	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
POLE	UPF1	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
AMER1	PAK7	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
ALK	ATXN7	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
ALK	B2M	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
ALK	APLNR	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
B2M	PIK3C2G	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
ATXN7	PIK3C2G	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
ALK	RECQL	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
HNF1A	RET	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
ALK	BARD1	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
EP300	TP63	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
EP300	PRDM1	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
EPAS1	POLE	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
AXIN1	CBL	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
AXIN2	PDCD1	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
ARAF	PIK3C2G	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
AXIN1	BARD1	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
ERBB3	PRDM1	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
AMER1	RUNX1	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
AMER1	APLNR	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
AMER1	ATXN7	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
AXIN1	FUBP1	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
AXIN1	IGF1R	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
AXIN1	HNF1A	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
AXIN2	MSH2	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
FUBP1	POLE	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
AMER1	MSH2	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
PAK7	PIK3C2G	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
ERBB3	HNF1A	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
AMER1	RECQL	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
BARD1	POLE	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
ARAF	AXIN2	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
BARD1	PIK3C2G	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
BARD1	ERBB3	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
MSH2	POLE	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
ERBB3	PARP1	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
ALK	PARP1	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
ALK	PAK7	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
MAP2K4	RECQL	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
AXIN1	PARP1	1	0.0428857397303552	4.9325554790018655	0.0728970333283486
BCOR	PTPRD	2	0.04337219381632552	2.7981245960040653	0.07289761441625502
BCOR	RICTOR	2	0.04337219381632552	2.7981245960040653	0.07289761441625502
KMT2C	ROS1	2	0.043400736376805235	2.8194824008626416	0.07289761441625502
