Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
1	GO_Cellular_Component_2021	caveola (GO:0005901)	7/60	5.1890211741269893e-08	1.7815639364502665e-06	SMO;IRS1;CDH1;INSR;PTCH1;JAK2;TGFBR2
1	GO_Biological_Process_2021	protein modification by small protein removal (GO:0070646)	12/276	6.558424192337784e-08	2.7139383919721588e-06	NFKBIA;ASXL1;CYLD;ATXN7;MYC;ASXL2;TNFAIP3;BRCA1;TP53;ESR1;TGFBR1;BIRC3
1	GO_Biological_Process_2021	regulation of cellular macromolecule biosynthetic process (GO:2000112)	15/468	7.779023695713293e-08	3.144172833290628e-06	CREBBP;ZFHX3;NOTCH1;INSR;CTR9;MITF;TSC1;BRCA2;ESR1;SMARCA2;TGFBR1;CHEK2;SUFU;NSD1;TP53
1	GO_Biological_Process_2021	cellular response to DNA damage stimulus (GO:0006974)	13/350	1.1337526956077625e-07	4.402918034286328e-06	UPF1;BRCA1;MSH6;ETAA1;SLX4;BCL6;CHEK2;MYC;POLD1;RAD54L;TP53BP1;TP53;IKBKE
1	GO_Biological_Process_2021	positive regulation of gene expression (GO:0010628)	15/482	1.1399960387968055e-07	4.402918034286328e-06	NTRK2;NOTCH1;NTRK3;MITF;BRAF;BRCA1;TGFBR1;SMO;MYC;AGO2;ERBB2;PLCG2;DNMT3B;FGFR4;TP53
1	GO_Biological_Process_2021	regulation of cell cycle (GO:0051726)	12/296	1.402885160751274e-07	5.300466107360248e-06	NOTCH2;CYLD;NOTCH1;MYC;TSC2;TSC1;BRCA1;TP53;PHOX2B;TGFBR1;TBX3;BIRC3
1	KEGG_2021_Human	Calcium signaling pathway	11/240	1.4037145343055498e-07	9.82600174013885e-07	RET;NTRK2;FLT1;ERBB3;GNAQ;NTRK3;ERBB2;PLCG2;MST1R;FGFR4;FGFR1
1	GO_Biological_Process_2021	negative regulation of cell differentiation (GO:0045596)	10/191	1.559199513336421e-07	5.765720753571702e-06	NFKBIA;ASXL1;NOTCH1;PTCH1;SUFU;CTR9;PTPN11;CDC73;TGFBR1;TBX3
1	GO_Biological_Process_2021	positive regulation of phospholipase C activity (GO:0010863)	6/43	1.624045608122791e-07	5.880398472744606e-06	NTRK2;FLT1;NTRK3;GNAQ;ESR1;FGFR1
1	KEGG_2021_Human	Adherens junction	7/71	1.696285369957108e-07	1.1449926247210478e-06	CREBBP;CDH1;INSR;ERBB2;TGFBR1;TGFBR2;FGFR1
