Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
3	GO_Biological_Process_2021	interleukin-7-mediated signaling pathway (GO:0038111)	1/19	0.0056871157389833	0.0227043446669644	SMARCA4
3	GO_Cellular_Component_2021	SWI/SNF complex (GO:0016514)	1/19	0.0056871157389833	0.0216110398081366	SMARCA4
3	GO_Biological_Process_2021	protein-DNA complex disassembly (GO:0032986)	1/20	0.0059856908667451	0.0227043446669644	SMARCA4
3	GO_Biological_Process_2021	positive regulation of peptidyl-lysine acetylation (GO:2000758)	1/20	0.0059856908667451	0.0227043446669644	BRCA1
3	GO_Biological_Process_2021	positive regulation of cyclin-dependent protein kinase activity (GO:1904031)	1/20	0.0059856908667451	0.0227043446669644	CCND2
3	GO_Biological_Process_2021	positive regulation of dendrite morphogenesis (GO:0050775)	1/20	0.0059856908667451	0.0227043446669644	PTPRD
3	Reactome_Pathways_2024	Receptor-type Tyrosine-Protein Phosphatases	1/20	0.0059856908667451	0.0342987272808451	PTPRD
3	GO_Molecular_Function_2021	lysine-acetylated histone binding (GO:0070577)	1/21	0.0062841913325394	0.0199951542398982	SMARCA4
3	GO_Molecular_Function_2021	acetylation-dependent protein binding (GO:0140033)	1/21	0.0062841913325394	0.0199951542398982	SMARCA4
3	Reactome_Pathways_2024	Synaptic Adhesion-Like Molecules	1/21	0.0062841913325394	0.0342987272808451	PTPRD
3	GO_Biological_Process_2021	negative regulation of lipid biosynthetic process (GO:0051055)	1/22	0.0065826171479286	0.0244163392156844	BRCA1
3	GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase I (GO:0045943)	1/23	0.0068809683244201	0.0244163392156844	SMARCA4
3	GO_Biological_Process_2021	positive regulation of histone acetylation (GO:0035066)	1/23	0.0068809683244201	0.0244163392156844	BRCA1
3	GO_Biological_Process_2021	negative regulation of reactive oxygen species metabolic process (GO:2000378)	1/23	0.0068809683244201	0.0244163392156844	BRCA1
3	GO_Biological_Process_2021	positive regulation of phospholipase activity (GO:0010518)	1/24	0.0071792448741713	0.0250703789256775	FLT1
3	Reactome_Pathways_2024	Impaired BRCA2 Binding to PALB2	1/24	0.0071792448741713	0.0342987272808451	BRCA1
3	GO_Biological_Process_2021	positive regulation of vascular endothelial growth factor production (GO:0010575)	1/25	0.007477446810139	0.025276707210737	BRCA1
3	Reactome_Pathways_2024	Interleukin-7 Signaling	1/25	0.007477446810139	0.0342987272808451	SMARCA4
3	Reactome_Pathways_2024	Defective HDR Through Homologous Recombination Repair Due to PALB2 Loss of BRCA1 Binding Function	1/25	0.007477446810139	0.0342987272808451	BRCA1
3	Reactome_Pathways_2024	Defective HDR Through Homologous Recomb Repair Due to PALB2 Loss of BRCA2 RAD51 RAD51C Binding Fnc	1/25	0.007477446810139	0.0342987272808451	BRCA1
3	Reactome_Pathways_2024	Defective Homologous Recombination Repair (HRR) Due to BRCA1 Loss of Function	1/25	0.007477446810139	0.0342987272808451	BRCA1
3	Reactome_Pathways_2024	Defective Homologous Recombination Repair (HRR) Due to PALB2 Loss of Function	1/25	0.007477446810139	0.0342987272808451	BRCA1
3	GO_Biological_Process_2021	negative regulation of nucleic acid-templated transcription (GO:1903507)	2/464	0.0075728892851517	0.025276707210737	BRCA1;SMARCA4
3	GO_Biological_Process_2021	positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)	1/26	0.007775574144635	0.025276707210737	CCND2
3	GO_Biological_Process_2021	positive regulation of histone methylation (GO:0031062)	1/26	0.007775574144635	0.025276707210737	BRCA1
3	GO_Biological_Process_2021	positive regulation of cell population proliferation (GO:0008284)	2/474	0.0078925518649344	0.025276707210737	CCND2;FLT1
3	GO_Biological_Process_2021	regulation of vascular endothelial growth factor production (GO:0010574)	1/27	0.0080736268908127	0.025276707210737	BRCA1
3	GO_Molecular_Function_2021	androgen receptor binding (GO:0050681)	1/27	0.0080736268908127	0.0235480784315371	SMARCA4
3	Reactome_Pathways_2024	Resolution of D-loop Structures Through Synthesis-Dependent Strand Annealing (SDSA)	1/27	0.0080736268908127	0.0342987272808451	BRCA1
3	Reactome_Pathways_2024	Regulation of RUNX1 Expression and Activity	1/27	0.0080736268908127	0.0342987272808451	CCND2
3	GO_Biological_Process_2021	positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552)	1/28	0.0083716050611861	0.025276707210737	FLT1
3	GO_Biological_Process_2021	positive regulation of synapse assembly (GO:0051965)	1/28	0.0083716050611861	0.025276707210737	PTPRD
3	GO_Biological_Process_2021	regulation of fatty acid biosynthetic process (GO:0042304)	1/29	0.0086695086687213	0.025276707210737	BRCA1
3	GO_Biological_Process_2021	beta-catenin-TCF complex assembly (GO:1904837)	1/29	0.0086695086687213	0.025276707210737	SMARCA4
3	Reactome_Pathways_2024	EGR2 and SOX10-mediated Initiation of Schwann Cell Myelination	1/29	0.0086695086687213	0.0342987272808451	SMARCA4
3	GO_Biological_Process_2021	histone H3-K4 methylation (GO:0051568)	1/30	0.008967337727522	0.025276707210737	KMT2C
3	GO_Biological_Process_2021	positive regulation of lipid kinase activity (GO:0090218)	1/30	0.008967337727522	0.025276707210737	FLT1
3	GO_Cellular_Component_2021	cyclin-dependent protein kinase holoenzyme complex (GO:0000307)	1/30	0.008967337727522	0.0283965694704866	CCND2
3	GO_Biological_Process_2021	positive regulation of nucleic acid-templated transcription (GO:1903508)	2/511	0.0091286107342145	0.025276707210737	BRCA1;SMARCA4
3	Reactome_Pathways_2024	Metalloprotease DUBs	1/31	0.0092650922497144	0.0342987272808451	BRCA1
3	GO_Biological_Process_2021	regulation of intracellular estrogen receptor signaling pathway (GO:0033146)	1/32	0.0095627722512654	0.025276707210737	BRCA1
3	GO_Biological_Process_2021	hematopoietic progenitor cell differentiation (GO:0002244)	1/32	0.0095627722512654	0.025276707210737	FLT1
3	GO_Biological_Process_2021	modulation by host of symbiont process (GO:0051851)	1/32	0.0095627722512654	0.025276707210737	SMARCA4
3	GO_Biological_Process_2021	regulation of dendrite morphogenesis (GO:0048814)	1/32	0.0095627722512654	0.025276707210737	PTPRD
3	GO_Molecular_Function_2021	histone methyltransferase activity (GO:0042054)	1/32	0.0095627722512654	0.024650944356734	KMT2C
3	GO_Biological_Process_2021	regulation of histone acetylation (GO:0035065)	1/33	0.0098603777426936	0.025276707210737	BRCA1
3	GO_Biological_Process_2021	positive regulation of histone modification (GO:0031058)	1/33	0.0098603777426936	0.025276707210737	BRCA1
3	GO_Biological_Process_2021	mitotic G2 DNA damage checkpoint signaling (GO:0007095)	1/33	0.0098603777426936	0.025276707210737	BRCA1
