Cluster_ID	Database	Native_Macro_Sector	N_Pathways_Aggregated	Best_P-value	Unique_Genes_Count	Coverage_%	Total_Input_Genes	Original_Pathways	All_Unique_Genes
2	GO	GO: Cellular response to biotic stimulus	1	0.0145272300558805	2	6.25	32	cellular response to molecule of bacterial origin (GO:0071219)	AXL;UPF1
2	GO	GO: Cellular response to molecule of bacterial origin	1	0.0157455643937266	2	6.25	32	cellular response to lipopolysaccharide (GO:0071222)	AXL;UPF1
2	GO	GO: Regulation of cell cycle process	1	0.0158887058240637	1	3.12	32	regulation of attachment of spindle microtubules to kinetochore (GO:0051988)	APC
2	GO	GO: Negative regulation of phosphatidylinositol 3-kinase signaling (go:0014067) (No ID match)	1	0.0158887058240637	1	3.12	32	negative regulation of phosphatidylinositol 3-kinase signaling (GO:0014067)	TSC2
2	GO	GO: Negative regulation of telomerase activity (go:0051974) (No ID match)	1	0.0158887058240637	1	3.12	32	negative regulation of telomerase activity (GO:0051974)	MEN1
2	GO	GO: Protein acetylation	1	0.0158887058240637	1	3.12	32	peptidyl-lysine acetylation (GO:0018394)	CREBBP
2	GO	GO: Regulation of protein localization	1	0.0158887058240637	1	3.12	32	regulation of protein localization to centrosome (GO:1904779)	APC
2	GO	GO: Limb morphogenesis	1	0.0158887058240637	1	3.12	32	forelimb morphogenesis (GO:0035136)	TBX3
2	GO	GO: Positive regulation of hydrolase activity	1	0.0158887058240637	1	3.12	32	positive regulation of lipase activity (GO:0060193)	FGFR2
2	GO	GO: Regulation of mesenchymal cell proliferation	1	0.0158887058240637	1	3.12	32	positive regulation of mesenchymal cell proliferation (GO:0002053)	FGFR2
2	GO	GO: Muscle tissue development	1	0.0158887058240637	1	3.12	32	smooth muscle tissue development (GO:0048745)	PTCH1
2	GO	GO: Regulation of transcription of nucleolar large rrna by rna polymerase i	1	0.0158887058240637	1	3.12	32	positive regulation of transcription of nucleolar large rRNA by RNA polymerase I (GO:1901838)	SMARCA4
2	GO	GO: Cellular component assembly involved in morphogenesis	1	0.0158887058240637	1	3.12	32	myelin assembly (GO:0032288)	DICER1
2	GO	GO: Plasma membrane organization	1	0.0158887058240637	1	3.12	32	myelin maintenance (GO:0043217)	CXCR4
2	GO	GO: Rna polymerase ii-specific dna-binding transcription factor binding	1	0.0158887058240637	1	3.12	32	Tat protein binding (GO:0030957)	SMARCA4
2	GO	GO: Phosphatase binding	1	0.0164970157446071	2	6.25	32	protein phosphatase binding (GO:0019903)	EGFR;PIK3R2
2	GO	GO: Regulation of tumor necrosis factor superfamily cytokine production	1	0.0167508737041512	2	6.25	32	regulation of tumor necrosis factor production (GO:0032680)	DICER1;JAK2
2	GO	GO: Response to oxidative stress	1	0.0170064092829125	2	6.25	32	cellular response to oxidative stress (GO:0034599)	EGFR;KEAP1
