Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
5	KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	4/100	1.0984632189032872e-05	5.454438052485288e-05	SMAD2;PIK3CA;STAT3;PIK3CD
5	KEGG_2021_Human	Regulation of actin cytoskeleton	5/218	1.177258302491752e-05	5.6508398519604085e-05	PDGFRA;PAK1;PIK3CA;PIK3CD;EGFR
5	KEGG_2021_Human	C-type lectin receptor signaling pathway	4/104	1.2831468393268724e-05	5.960424027840957e-05	CYLD;PAK1;PIK3CA;PIK3CD
5	GO_Biological_Process_2021	regulation of JNK cascade (GO:0046328)	4/105	1.3326840838218989e-05	0.0008762397851128985	CYLD;AXIN1;TRAF2;EGFR
5	KEGG_2021_Human	HIF-1 signaling pathway	4/109	1.545036549830216e-05	6.952664474235972e-05	PIK3CA;STAT3;PIK3CD;EGFR
5	Reactome_Pathways_2024	Oncogene Induced Senescence	3/35	1.5607091963651516e-05	0.00023849587406954973	CDKN2A;ERF;MDM4
5	Reactome_Pathways_2024	CD28 Co-Stimulation	3/35	1.5607091963651516e-05	0.00023849587406954973	PAK1;PIK3CA;MAPKAP1
5	Reactome_Pathways_2024	PI5P, PP2A and IER3 Regulate PI3K AKT Signaling	4/111	1.6600860796253223e-05	0.00024464355315346315	PDGFRA;PIK3CA;PIK3CD;EGFR
5	Reactome_Pathways_2024	Regulation of TP53 Degradation	3/36	1.700998120085429e-05	0.00024464355315346315	CDKN2A;MAPKAP1;MDM4
5	GO_Biological_Process_2021	regulation of cell migration (GO:0030334)	6/408	1.788832761605357e-05	0.0010394095012817	PDGFRA;PAK1;STAT3;KDR;PIK3CD;EGFR
5	GO_Biological_Process_2021	activation of protein kinase activity (GO:0032147)	4/114	1.844326111273146e-05	0.0010394095012817	PAK1;MAPKAP1;AXIN1;TRAF2
5	Reactome_Pathways_2024	Regulation of TP53 Expression and Degradation	3/37	1.8493534397127374e-05	0.00025838109486272246	CDKN2A;MAPKAP1;MDM4
5	GO_Biological_Process_2021	response to estradiol (GO:0032355)	3/38	2.005989921666076e-05	0.0010551506987963	STAT3;CTNNB1;EGFR
5	Reactome_Pathways_2024	Negative Regulation of the PI3K AKT Network	4/118	2.1128503000465385e-05	0.0002869954990896548	PDGFRA;PIK3CA;PIK3CD;EGFR
5	KEGG_2021_Human	Salmonella infection	5/249	2.2343293608519228e-05	9.749800847353843e-05	PAK1;PIK3CA;PIK3CD;CTNNB1;TRAF2
5	GO_Biological_Process_2021	positive regulation of phosphorylation (GO:0042327)	5/253	2.4119070094307475e-05	0.0011893716440255	PDGFRA;PAK1;KDR;AXIN1;EGFR
5	GO_Molecular_Function_2021	protein phosphatase binding (GO:0019903)	4/123	2.4876602116619063e-05	0.0006592299560904052	STAT3;CTNNB1;TRAF2;EGFR
5	GO_Biological_Process_2021	regulation of intracellular signal transduction (GO:1902531)	6/437	2.6337188016457657e-05	0.0012223553732344	CYLD;PAK1;MAPKAP1;TRAF2;MDM4;EGFR
5	Reactome_Pathways_2024	Regulation of MITF-M-dependent Genes Involved in Pigmentation	3/42	2.7196132100505463e-05	0.0003594299620850587	CTNNB1;ARID1B;SMARCA2
5	KEGG_2021_Human	Osteoclast differentiation	4/127	2.8209605634762075e-05	0.00011947597680605114	CYLD;PIK3CA;PIK3CD;TRAF2
5	Reactome_Pathways_2024	Signaling by SCF-KIT	3/43	2.920847438479967e-05	0.0003758669466886063	PIK3CA;STAT3;CBL
5	KEGG_2021_Human	Relaxin signaling pathway	4/129	2.9993749646747624e-05	0.00012340285568947592	SMAD2;PIK3CA;PIK3CD;EGFR
5	GO_Biological_Process_2021	protein-containing complex assembly (GO:0065003)	5/267	3.121573074961132e-05	0.001298833341865	AXIN1;CTNNB1;FANCC;TRAF2;MDM4
5	GO_Biological_Process_2021	branching morphogenesis of an epithelial tube (GO:0048754)	3/44	3.1316337206252094e-05	0.001298833341865	PAK1;KDR;CTNNB1
5	Reactome_Pathways_2024	Interleukin-2 Family Signaling	3/44	3.1316337206252094e-05	0.0003796006032016656	PIK3CA;STAT3;PIK3CD
5	Reactome_Pathways_2024	Deubiquitination	5/268	3.177858475060443e-05	0.0003796006032016656	SMAD2;CYLD;AXIN1;TRAF2;MDM4
5	Reactome_Pathways_2024	Signaling by Interleukins	6/452	3.182745343817646e-05	0.0003796006032016656	PIK3CA;STAT3;PIK3CD;TRAF2;CBL;CRLF2
5	KEGG_2021_Human	FoxO signaling pathway	4/131	3.1859349491044463e-05	0.00012743739796417783	PIK3CA;STAT3;PIK3CD;EGFR
